Date,US dollar,Euro,Japanese yen,Pound sterling,Canadian dollar,Swiss franc,Chinese renmimbi,Turkish lira,Russian ruble,Producer index,Consumer index
4/20/2015,1196.5,1112.6,142688.6,802.2,1459.3,1142,7420.1,3233.7,63451.9,551.9,719.8
4/21/2015,1195.3,1112.8,142886.1,800.6,1466.9,1140.7,7412.8,3206.4,64098,552.8,717
4/22/2015,1189.3,1109,142537.6,790.7,1457.1,1148.4,7367.4,3229.8,62886,549,716.6
4/23/2015,1185.8,1097.8,141892.8,787.7,1441.5,1132.6,7349.3,3215.5,60475.2,541,715.5
4/24/2015,1183,1088.8,140771.1,780.1,1439.7,1127.2,7328.7,3218.4,60624.9,539.6,716.1
4/27/2015,1200,1102.6,142974,789,1451.8,1143.7,7464.7,3229.2,62195.9,547.5,723.3
4/28/2015,1209,1100.9,143653.4,789,1454.4,1149.9,7502.7,3208.5,62344.8,547.2,722.8
4/29/2015,1209,1084.3,143816.6,782.3,1446.6,1134.2,7495.4,3203.3,61734.9,543.6,722.6
4/30/2015,1180.3,1053.3,141240.5,768,1429.6,1105.8,7320.9,3157.4,60888.7,536.5,708.8
5/1/2015,1176,1047.9,141249.2,774.8,1430.3,1095.4,7294.2,3172,61028.9,536.9,708.3
5/4/2015,1176,1053.6,141296.3,777.9,1424.8,1098.3,7301.5,3190.2,61267,537.7,710.1
5/5/2015,1197,1069.9,143646,788,1437.4,1108.1,7428.8,3244.6,60541.4,540.9,722.3
5/6/2015,1194.3,1051.8,142563.6,783.1,1429,1091.1,7405.2,3218.5,60174.5,538,718.8
5/7/2015,1187,1054,141828.7,780.8,1442.5,1091.9,7367.6,3188.8,59866,536.8,717
5/8/2015,1186,1057.2,142041.3,768.9,1439.2,1100,7364.4,3186.2,60388.8,536.8,715.3
5/11/2015,1189.3,1066.5,142632.7,764.2,1436.7,1110.3,7384.8,3198.5,61392.1,541.7,717.6
5/12/2015,1191.5,1059.4,142848.9,760.7,1429.6,1103,7398.3,3180.2,59704.3,537.7,717.7
5/13/2015,1210.5,1066.3,144176.6,769.7,1449.8,1110.7,7510.4,3179.8,59570.1,540,723.7
5/14/2015,1225,1076.5,146050.6,777.4,1465.2,1121.1,7596.5,3185.1,61434.4,548.7,728
5/15/2015,1220.5,1066.8,145605.6,772.9,1465.5,1117.9,7574.5,3145.5,60433.1,544.5,722.3
5/18/2015,1223.5,1076.7,146630.3,780.1,1484.4,1128,7591,3153.6,60000.7,545.5,724.8
5/19/2015,1214.3,1091.3,146572,783.3,1486.9,1139,7536.7,3156.9,60126.1,544.7,722.5
5/20/2015,1210.5,1090.3,146718.6,778.2,1479.8,1136.5,7509.7,3121.9,60403.9,543.7,718.8
5/21/2015,1205,1083.5,145991.8,769,1472,1127.9,7467.1,3120.4,60131.9,540.5,715.6
5/22/2015,1204.1,1092.3,146237.9,776.7,1479.4,1135.2,7462.5,3125.2,60078.6,541.2,715.5
5/25/2015,1204.1,1092.3,146237.9,776.7,1479.4,1135.2,7462.5,3125.2,60078.6,541.2,715.5
5/26/2015,1185.4,1087.8,145893.1,770.6,1472.2,1125.4,7354.2,3126.9,59978.6,538.2,711
5/27/2015,1185.9,1090.4,146778.6,773.5,1480.2,1128.5,7353.9,3144,61462.6,543.2,712.9
5/28/2015,1185,1085.3,147218.5,775,1481.4,1120.7,7348.4,3155.1,62696.6,547.8,712.4
5/29/2015,1191.4,1086.7,147846.8,780.8,1487.2,1123.9,7384.9,3171.5,62664.5,549.4,716.2
6/1/2015,1199.9,1101.1,149393.5,788.9,1505,1135.2,7438.8,3215.1,63954.7,557,722.5
6/2/2015,1192.8,1071.8,148032.4,778.3,1484.2,1114.4,7393.5,3195.6,63369.6,551.7,718.4
6/3/2015,1190,1056.3,147732.5,776.3,1481.1,1112.7,7375.1,3195,64459,554,717.1
6/4/2015,1176,1042.4,146417.9,765.5,1466.1,1098.2,7292.4,3134.3,65669,554.6,707.1
6/5/2015,1164.6,1048.3,146326.1,764,1452.8,1102.7,7224.5,3113,65937,554.9,700.6
6/8/2015,1172.8,1046.7,146998.7,767.9,1459.8,1098.7,7277.9,3244.4,65905.5,557.8,716
6/9/2015,1177.4,1047.1,146450.9,768.7,1451.6,1096.5,7306.6,3250.1,65467.1,556.1,717.3
6/10/2015,1188.5,1051.5,145799.2,764.7,1457.4,1103.8,7376,3257,64208.1,554,721.4
6/11/2015,1178.5,1049,145739.2,760.4,1450.1,1103,7314.4,3195.4,64555.3,552.6,713.3
6/12/2015,1182.8,1049.7,145815.6,759.7,1455,1095.8,7342.9,3218.2,65261,556,717.4
6/15/2015,1181.4,1049.8,145891.1,760,1457.3,1104.8,7335.3,3234.3,64398.7,553.1,718.1
6/16/2015,1177.8,1048.3,145375.6,753.8,1452.5,1097,7311.9,3221.7,63641.2,549.8,716.6
6/17/2015,1178,1048.7,146366.5,749.8,1451.2,1095.4,7314.9,3224.2,63812.6,551.4,716.3
6/18/2015,1201.9,1054,147809.5,756.9,1465.8,1103.3,7460.5,3261.5,64315.5,556.3,726.5
6/19/2015,1203.4,1062.2,147729.4,757.6,1478.1,1110,7472.5,3244.5,65263.4,559.3,724.7
6/22/2015,1185.5,1040.2,146071.4,749.5,1455.9,1087.9,7361.4,3158.5,63861.9,549.1,710.5
6/23/2015,1178,1053.3,145936.5,749,1452.9,1100.6,7311.6,3155.2,63812.6,548.2,708.2
6/24/2015,1173.8,1049.4,145944.1,746.7,1455.3,1097.9,7285.6,3145,63821.5,546.4,705.9
6/25/2015,1172.7,1047.7,145050.9,745.7,1448,1100.1,7281.5,3114.1,64172.4,545.8,702.7
6/26/2015,1170.5,1050.7,145089.3,744,1449.1,1094.4,7267.6,3124.1,64494.5,548.6,702.9
6/29/2015,1176,1054.7,144254,747,1456.1,1092.9,7301.4,3163.8,65168,552.8,709.6
6/30/2015,1171,1051,143289.4,744.6,1461.9,1094.4,7261.4,3137.1,65242.1,549.1,704.4
7/1/2015,1168,1052.1,143599.8,747.2,1465.1,1103,7242.9,3142.2,64875.4,548.6,703.6
7/2/2015,1165.3,1049.4,143401.5,746.6,1463.8,1099.5,7230.3,3126.4,64630.2,547.5,700.8
7/3/2015,1168,1052.2,143336.7,748.5,1468.5,1100,7248,3141.8,65213.9,551.5,702.9
7/6/2015,1166,1052.9,143015.7,747.3,1471.8,1100.6,7239.9,3122.3,65983.9,554.4,700.7
7/7/2015,1156.3,1057.3,141299.5,749.9,1475.8,1098.7,7180.3,3114.6,66547.1,554.7,696.8
7/8/2015,1158.5,1047,140242.2,754.5,1474.4,1100.6,7193.6,3106.2,66468.9,555.6,697.1
7/9/2015,1164.3,1054.1,141252.6,756.7,1482.9,1103.1,7228.6,3116.9,66391.4,556.9,699.6
7/10/2015,1159.3,1037.6,142228.7,747.5,1475.3,1088.6,7198.3,3088.2,65669.7,552.6,694.7
7/13/2015,1154,1048.1,142467.1,743.2,1473.5,1095.9,7164.5,3056.7,65535.7,551.1,690.9
7/14/2015,1157.4,1052.2,142852.1,743.4,1473.8,1095.4,7186.2,3045.7,65462,550,691.1
7/15/2015,1147.4,1047.2,142203,734.9,1479.8,1093.2,7124.4,3035.7,65189.5,547.3,686.5
7/16/2015,1144.4,1049.6,141957.1,734.1,1479.7,1092.9,7106.2,3038,64736.1,544.6,686.2
7/17/2015,1132.8,1043.7,140427.5,724.6,1470,1087.6,7034.1,3002.4,64671.5,540.2,678.7
7/20/2015,1104.6,1016.8,137252,708.6,1432.9,1063.1,6859.2,2974.4,62806.2,527.3,666.3
7/21/2015,1105.6,1011.2,136906.4,710.5,1429.7,1058,6865.3,2971.1,62809.4,526.1,666
7/22/2015,1088.6,999.5,135035.4,696.3,1417.9,1047.8,6759.7,2950.2,62134,519.7,658.1
7/23/2015,1097.4,999.6,136116,706.8,1426,1053,6814.3,2998.4,63095,525.9,666
7/24/2015,1080.8,985.6,133700.3,697.2,1412.1,1036.8,6711.2,2963.6,63420.8,524.3,657.7
7/27/2015,1100,990.9,135432,706.3,1433,1054.1,6830.5,3049.1,65336.4,535.8,672.6
7/28/2015,1096.2,993.2,135495.8,703.6,1423.3,1058.3,6806.7,3031.9,66348.1,536.7,668.9
7/29/2015,1090.3,988.3,134994.8,696.6,1406.2,1049.9,6769.5,3008.5,64592.4,528.9,664.3
7/30/2015,1087.5,995.5,135214.3,696.6,1417.1,1054.5,6752.9,3029.5,64816.6,531.6,666
7/31/2015,1098.4,994.2,136086.2,703.9,1429,1055.7,6820.7,3034.6,67029.5,539.1,670.6
8/3/2015,1091.9,995.1,135346.4,699.2,1432.6,1056.3,6780.4,3035,68171.3,541.5,668.1
8/4/2015,1090.7,995.1,135164.2,699.3,1431.8,1061.4,6772.5,3024.7,68759.2,541.2,665.7
8/5/2015,1085.1,998.6,135632.1,695.3,1428.2,1065.3,6738,3024.8,68274.8,540.2,663.8
8/6/2015,1089.8,998.6,135908.2,702.9,1434.9,1069.8,6767,3029.6,69818.6,545.2,665.9
8/7/2015,1093.5,999.6,135927.5,706.8,1430.7,1074.7,6790.3,3038.2,69967.3,544.9,668.2
8/10/2015,1097,999,136603.9,705.7,1434.7,1081.9,6812,3058.2,69663.9,546.1,671.2
8/11/2015,1108.3,1003.2,138359.5,711.7,1454.9,1090,7007.6,3074.7,71438,558.3,679.7
8/12/2015,1119,1000,138616.1,715.6,1453,1085.5,7147.1,3098.5,71953.1,562.6,688.5
8/13/2015,1116.8,1003.6,138973.9,716.6,1461.4,1090.2,7146.1,3148.7,72488,564.1,693.6
8/14/2015,1118.3,1006.4,138992.9,716.4,1461.4,1092.4,7147.6,3167.4,72317.8,564.1,695.1
8/17/2015,1118.8,1010.3,139150.7,717.2,1467,1094.5,7154.4,3192.2,73003.6,566.9,698.8
8/18/2015,1111.5,1007.3,138281,709.9,1453.2,1086.5,7106.4,3222.8,73127.9,566,698.6
8/19/2015,1126.2,1018.6,139946.6,719.7,1479.3,1093.9,7202.3,3308.1,74413.2,574.5,710.8
8/20/2015,1147.7,1024.9,141884.4,732.5,1503.4,1105.8,7332.7,3337.8,77088.4,588.2,722.7
8/21/2015,1156.5,1022.2,141584.5,738.1,1521.6,1103.4,7388.5,3373.4,79279.2,597.3,730.2
8/24/2015,1166.5,1007.7,138510.2,741.3,1538.8,1092.1,7470.7,3426.5,82433.1,613.5,741.6
8/25/2015,1137.5,996.9,136391.9,724.8,1510.7,1078.4,7294.1,3326.5,78598,591.7,719.3
8/26/2015,1120.8,982.7,133565.4,721.6,1490.8,1060.3,7184.6,3290.1,77882.9,586.1,710.6
8/27/2015,1119,997.7,135057.7,727.8,1482.3,1077,7167.5,3253.6,74185.2,574.7,706.6
8/28/2015,1135,1011.5,137340.7,739.3,1501.1,1090.2,7251,3307.5,74577.7,582.8,717.6
8/31/2015,1135,1012.9,137545,738,1510.1,1097.6,7237.1,3304,75727.2,586.6,718.7
9/1/2015,1142.3,1014.6,136933.2,745.3,1508.5,1098.7,7270.2,3338,75775.9,591,723.1
9/2/2015,1137.8,1013.1,136717.7,744,1513.8,1103.3,7231.4,3360.6,77115.3,594.5,723.1
9/3/2015,1128,1016.5,135670.2,740.8,1484.7,1101.7,7169.5,3341.4,74870.6,585.8,718.2
9/4/2015,1118.3,1006,133278.6,737.1,1482.4,1090.5,7107.5,3355.2,75420.9,587.8,716.5
9/7/2015,1119.5,1003.2,133606.7,733.4,1488.6,1092.6,7126.6,3397,76996.1,594.6,722
9/8/2015,1121.2,1002.3,134257.7,729.8,1483.8,1097.3,7138.6,3380.7,76530.3,591.1,720
9/9/2015,1109.9,993.8,134253,722,1463.5,1085,7078.4,3364.8,75598,583.7,713.8
9/10/2015,1109.5,988.6,134044.2,719,1470.7,1082.5,7075.5,3378,75214.4,582.5,714.9
9/11/2015,1100.3,974.8,132684.6,714.1,1463.7,1073.6,7014.1,3359.8,75020.2,577.5,710.1
9/14/2015,1104.8,978.3,132647.8,717.9,1464.9,1071.9,7035.3,3375.2,74399.1,575.6,712.1
9/15/2015,1106,980.9,132940.7,720.1,1467.4,1076.5,7044.9,3350.8,74044.4,574.9,710.9
9/16/2015,1117.6,989.4,134709.9,720.3,1474.6,1082.3,7120.1,3352,72973.7,572.6,715.5
9/17/2015,1117.5,987.5,135111.3,719.8,1473,1083.3,7114,3363.7,73563.9,575.5,716.4
9/18/2015,1141.5,1003.3,136928.6,732.1,1495,1096.4,7264.9,3409.7,75059.3,585.6,726.6
9/21/2015,1133.3,1012.3,136585,731.7,1501.4,1101.5,7217.8,3400.9,75040.7,586.3,723.1
9/22/2015,1122.9,1008.6,134787.3,731.7,1492,1093.3,7159.6,3404.7,74720.6,585.6,720.4
9/23/2015,1131.4,1015.1,136322,742.8,1503.2,1108.2,7222.4,3432.5,74242.2,588.5,726.7
9/24/2015,1154.5,1022.7,137737.6,755.8,1541.7,1118.1,7368.9,3533.3,76746.2,606.5,744.6
9/25/2015,1146.7,1026.2,138532.5,755.5,1529.2,1120.3,7309.2,3488.3,75227.1,597.4,737.9
9/28/2015,1131.1,1009.1,135601.6,745.2,1512.2,1102.9,7203.7,3445.4,74257.7,591.4,727.2
9/29/2015,1132.1,1009.1,135767.1,748,1518.3,1101.3,7204.2,3440,74295.8,590.8,726.7
9/30/2015,1114,998,133418.2,735.4,1493.5,1088.5,7081.8,3372.9,73085,579.6,712.9
10/1/2015,1119,998.8,133882.7,738.4,1480.7,1091,7113.6,3385.8,73354.4,582,715.5
10/2/2015,1140.8,1011.7,136005.9,750.4,1507.3,1105.8,7251.9,3417.2,75695.6,595.1,726.3
10/5/2015,1139.8,1016.6,137094.8,751,1493.8,1111.1,7245.5,3405.1,73696.2,587.1,723.9
10/6/2015,1147.5,1018.8,137912.3,754.4,1499.9,1111.3,7294.8,3415.8,73140.8,587.4,728.1
10/7/2015,1144.6,1018.6,137323.4,747.4,1489.8,1111.8,7276.3,3345.1,71536.6,578.5,719.4
10/8/2015,1140,1010.9,136640.4,745.3,1487.6,1102.4,7243.2,3320.7,71015.7,576.3,715.8
10/9/2015,1151.6,1014.2,138548.7,752.2,1488.6,1108.1,7306.9,3352.7,70826.1,576.9,721.3
10/12/2015,1164.9,1024.3,139689,759.2,1509.4,1119.2,7365.7,3406.8,71402,582,730.7
10/13/2015,1165.2,1024.5,139666.7,765.3,1511.7,1118.6,7390.8,3436.4,72890.1,588.8,735.2
10/14/2015,1173.9,1026.5,139993.4,760.5,1525.3,1118.4,7451.6,3434.2,73857.1,593.6,737.6
10/15/2015,1184.3,1040.1,140351.4,765.9,1526.1,1125.6,7515.3,3418,73688.5,593,739.4
10/16/2015,1180.9,1037.9,140751.4,764.5,1525.4,1123.3,7501.8,3425.6,72902.7,590.7,739
10/19/2015,1175.4,1039.3,140430.9,759.3,1525.4,1125,7475.7,3408.5,73225.4,591.7,735.5
10/20/2015,1177.8,1038.4,141229.9,761.8,1524.6,1123.8,7477.3,3413,72916,591.6,737.5
10/21/2015,1167.1,1027.9,139999.5,754.9,1528.4,1116.6,7409,3381.4,73440.1,592.5,731.4
10/22/2015,1167,1045.7,140465.9,757.2,1529.8,1133.6,7419.1,3355.3,73188.5,591.5,729.8
10/23/2015,1161.3,1052.6,140668,756.5,1527.5,1133.8,7373.9,3366.1,72052.4,588.1,727.6
10/26/2015,1166.4,1055.7,141035.2,759.5,1532,1145.1,7410,3369.4,73297,593.1,729.9
10/27/2015,1165.7,1054.9,140245.4,761.3,1543.3,1148.5,7405.9,3386.9,75596.6,600,731.3
10/28/2015,1179.6,1066,142200.8,770.1,1550.9,1162,7501.3,3411.1,75178.9,603.3,738.7
10/29/2015,1148.6,1048,139141.4,750.9,1512.8,1139.2,7301.3,3377.8,73703.9,592.9,725.5
10/30/2015,1142.4,1034.1,137853.1,739.7,1494.6,1126.1,7216.8,3326.1,72933.6,587.2,718.3
11/2/2015,1134,1027.7,136822.8,735.1,1484,1116.3,7187.2,3203.4,72621.4,583.4,706
11/3/2015,1123.1,1025.5,136069.2,729.2,1472.6,1113,7116.6,3183.4,70433.1,574.3,700.6
11/4/2015,1114.7,1026.3,135530.8,724.5,1464.6,1107,7062.7,3184.1,70201,572,697.1
11/5/2015,1106.3,1018.4,134492.9,725.2,1456.4,1103.3,7021.2,3171.3,70177.6,569.1,693.9
11/6/2015,1088.9,1013.7,134125.2,722.2,1448.2,1094.2,6917.8,3189.9,70477.7,568.1,689.3
11/9/2015,1089.6,1014.1,134331.3,721.2,1446.6,1094,6932.3,3182.2,70298,569.3,691.5
11/10/2015,1087.1,1016.6,134001.4,719.5,1441.8,1094.5,6915.9,3169,70088.9,567.6,689.6
11/11/2015,1085.9,1012.2,133467.9,714.5,1441.1,1090.6,6913.4,3139.2,70415.7,566.9,686.6
11/12/2015,1087.4,1011.1,133679.5,715.6,1447.7,1091.2,6925.9,3117.5,71717.3,571.5,685.3
11/13/2015,1081.5,1007.8,132824.4,711.9,1443.4,1090.1,6893.5,3101.2,72283.4,572.3,680.7
11/16/2015,1084.8,1012.2,133516.4,713.7,1450.2,1092.6,6912.5,3123.8,72233.5,573.2,683.3
11/17/2015,1079.2,1013.3,133232.6,709.3,1437.8,1095.3,6883.8,3098.8,70404,564.9,679.5
11/18/2015,1067.8,1002.9,131952.5,702,1424.8,1088.3,6817.5,3061.2,69476.8,558.4,673
11/19/2015,1082.6,1008.3,132948.7,707.8,1436.4,1098,6911.3,3075.1,70025.3,561.6,679.2
11/20/2015,1081.8,1013.8,132822.7,710.6,1442,1099.8,6907,3060.8,70172.6,560.3,677.8
11/23/2015,1070.5,1008.2,131623.3,707.4,1430.1,1091.8,6840.1,3046.9,70195.4,558.6,673.5
11/24/2015,1076.4,1011.6,131810.5,714.4,1435.5,1094.6,6877.7,3091.8,70780,560.9,679.2
11/25/2015,1068,1007.4,131230.5,708.7,1421.9,1093.5,6823.7,3081.5,70098.2,558.2,675.1
11/26/2015,1071,1008.6,131256.4,708.1,1424,1096.9,6843.3,3121.8,70530.7,561.6,680.6
11/27/2015,1057.4,998.1,129811.7,702.3,1413.3,1089,6762.3,3086.5,69854.5,556.2,673
11/30/2015,1061.9,1005.4,130911,705.4,1414.1,1091.6,6794.1,3086.4,70135.8,559.1,674.5
12/1/2015,1065.4,1004.4,130911,707.7,1424.8,1096.2,6817.1,3076.2,70953,562.1,674.5
12/2/2015,1055.4,998.2,130305,706.2,1408.7,1085.9,6753.3,3051.6,70566.7,557,668.9
12/3/2015,1055.5,972.6,130005,701.9,1413.6,1058.7,6751.9,3055.8,71853.1,560.7,668.7
12/4/2015,1079.3,991.2,132871.9,714.5,1440.7,1078.9,6909.4,3111.3,73483.5,571.9,683.1
12/7/2015,1075.8,991.3,132603.1,713.8,1450.9,1076.5,6893.9,3134.3,74140.1,576.1,683.7
12/8/2015,1072.1,986.2,131787.9,715.5,1453.3,1065.8,6879.9,3122.8,74382.3,576.6,681.6
12/9/2015,1081,986.1,131979.3,712.3,1465.3,1068,6948.7,3149.8,74524.1,579.6,687.7
12/10/2015,1071,979.3,130158.6,706.3,1455.5,1059.1,6894.9,3125.8,73703.5,580.8,681.4
12/11/2015,1072.5,975.3,129756.4,704.9,1470,1055,6923.3,3190.5,74835,594.7,687.9
12/14/2015,1068.3,968.7,128959.1,706.5,1468.7,1048.2,6899.9,3198.3,75519.9,586.3,687.8
12/15/2015,1061.5,972,129211.1,705.5,1460.2,1051.4,6858.4,3147.1,74354.8,578,680.5
12/16/2015,1075.3,982.6,130992.3,716.7,1486.9,1061.5,6960.4,3182.4,75737.9,587.2,688.3
12/17/2015,1049.4,968.6,128735.1,705.1,1463,1045,6804,3068.8,74342.8,577,667.8
12/18/2015,1062.5,979.8,129109.7,713.5,1476.6,1056.6,6886.6,3095.7,75102.9,581.4,674.9
12/21/2015,1078.8,988.1,130642,724.7,1508,1070.4,6991.2,3141.4,76882.5,591.8,684.6
12/22/2015,1074.9,980.2,129955.4,725.1,1498.1,1062.2,6964.1,3159.7,76532.9,590.9,684.5
12/23/2015,1068.3,981.9,129252.9,718.5,1480.5,1061.2,6919.9,3119.5,74854.3,583.9,678.3
12/24/2015,1068.3,974.8,128494.4,715,1479.7,1054.7,6918.8,3116.6,75012.5,585,677.8
12/25/2015,1068.3,974.8,128494.4,715,1479.7,1054.7,6918.8,3116.6,75012.5,585,677.8
12/28/2015,1068.3,973.7,128515.8,716.9,1483.5,1056,6930.8,3106.6,76980.8,590.3,677
12/29/2015,1070.1,981.2,128925.6,723.3,1481.6,1062.7,6939.8,3112.1,77178.3,591.4,679.1
12/30/2015,1060,971.3,127804.2,714.6,1472.1,1049.7,6879.6,3096.2,77558.2,591.9,673.8
12/31/2015,1060,975.8,127512.7,719.2,1472.5,1061.1,6883.2,3094,77417.1,591,672.9
1/1/2016,1060,975.8,127512.7,719.2,1472.5,1061.1,6883.2,3094,77417.1,591,672.9
1/4/2016,1082.3,1001.7,129096.2,736.8,1509,1088,7054,3218.6,79028.6,606.2,694.2
1/5/2016,1077,1004.6,128324.5,735.2,1505.8,1089.6,7021.7,3206.4,79011.4,604.3,691.5
1/6/2016,1091.4,1015.3,129489.1,747.1,1538,1101,7157.6,3284.7,81478.5,619.6,704.9
1/7/2016,1106.4,1021.3,130671,759.4,1556,1109.9,7294.3,3309.6,82367.7,629.9,713.5
1/8/2016,1101.9,1010.4,129715.3,757.9,1559.1,1096.6,7259.9,3313.9,82087.8,630.4,710.9
1/11/2016,1100.8,1014.1,129178.5,757.5,1561.7,1102.6,7244.7,3339.8,83671.5,640,713.2
1/12/2016,1085.4,1002.6,128017.5,755.4,1549.1,1089.3,7137.1,3292,83068.4,631.4,703.5
1/13/2016,1088.2,1003,128722.7,753.4,1551.6,1098.3,7155.8,3280.7,82991.2,630.4,703.3
1/14/2016,1088.4,1004.1,128523.7,756.2,1562.6,1097.8,7170.9,3292.6,83019.8,631.5,706.2
1/15/2016,1093.8,998.7,127821.1,764.4,1584.3,1092.4,7204.5,3327.6,84998,643.3,712.6
1/18/2016,1089.2,1001.5,127866.6,763.1,1581.2,1096.4,7166.2,3302,86184.3,644.3,708.9
1/19/2016,1086.3,996.7,127943.9,768,1577.3,1090.1,7145.6,3300.9,85314.8,640.2,707.4
1/20/2016,1101.8,1011.1,128083.9,776.6,1612.6,1105.6,7249,3370.2,90169.3,662.2,720.8
1/21/2016,1096.5,1013.1,128624.9,775.7,1572.5,1109.2,7214.2,3323.9,92370.5,661.4,714.9
1/22/2016,1096.3,1012.8,129911.1,764.7,1549.3,1111.7,7212.7,3299.5,86022.7,642.1,711.5
1/25/2016,1106.6,1021.6,131226.1,775.6,1575.4,1124.1,7280.8,3340.3,88041.1,651.9,719.5
1/26/2016,1113.6,1026.5,131878.1,777.4,1569.4,1133.4,7327.3,3351.4,87902,652.7,723.2
1/27/2016,1116.3,1026.8,132537.9,783,1573.5,1135.5,7342.6,3338.5,87373.8,651.7,724.1
1/28/2016,1114,1018.3,132226.2,774.2,1568.7,1129.4,7325.6,3314.6,85578.9,643.5,721.7
1/29/2016,1111.8,1027.5,134600,783.8,1564.6,1139.2,7314.3,3290.7,83608.7,634,717.8
2/1/2016,1126.5,1034.1,136334.7,783.8,1577.9,1146.4,7411.2,3327.9,86311.7,647.7,726.4
2/2/2016,1128.5,1035.3,135707.8,785.2,1587.8,1151.6,7425.2,3330.7,88979.4,658,728
2/3/2016,1132,1024.5,133559,775.9,1567.7,1141.1,7447.8,3317.9,88892.4,659,728.5
2/4/2016,1156.4,1035.2,135449,793.1,1583,1153.6,7606.2,3367.9,88280.8,660.6,740.1
2/5/2016,1150.4,1032.3,134608.2,794.2,1592.5,1142.5,7557.2,3357.4,88865.3,663.1,736.9
2/8/2016,1193.3,1070.4,137909.9,830.1,1666.9,1181.1,7839.1,3518.2,93231.6,692.8,768.4
2/9/2016,1191,1053.1,136619.6,822.2,1645.8,1155.3,7824.3,3501.5,93791.3,692.2,765.9
2/10/2016,1190,1063,136284.7,823.1,1656.5,1165.1,7817.7,3484.8,93595,688.6,763.8
2/11/2016,1241,1094,138836.9,859.6,1734.8,1207.7,8152.8,3633.1,99798.1,722.2,798.2
2/12/2016,1239.8,1102.6,139781.8,857.5,1723.4,1211.1,8144.5,3632.5,97652,718,797.4
2/15/2016,1208.2,1084.1,138338.9,836.2,1670.8,1194.1,7846.5,3565.5,93504.1,692.6,777.8
2/16/2016,1209.5,1085.3,137647.1,845.3,1679.6,1195.5,7878.4,3593.6,94159.6,695.3,782.5
2/17/2016,1210,1086.8,138272.7,845.1,1656.9,1201.7,7896.5,3563.9,91111.5,683.5,780.5
2/18/2016,1210.1,1090.2,137485.5,842.5,1657.4,1202.8,7887.2,3583.3,91653,682.5,782.5
2/19/2016,1231.2,1108.5,138842.9,862.9,1703.4,1220.7,8027.2,3645.6,95694.2,703,796.1
2/22/2016,1211,1098.2,136812.7,856.8,1657.3,1209.1,7894.8,3564.4,91342.7,679.6,781.8
2/23/2016,1221.4,1107.9,136882.8,866,1685.5,1210,7971.1,3592.2,93143.2,689.2,788.2
2/24/2016,1250.8,1134.8,139052.1,897.7,1723.8,1235.2,8171.2,3683.8,96004.4,713.8,807.8
2/25/2016,1236,1120.3,139278.7,886.3,1680.7,1222.6,8076.2,3620.2,94286.7,702.6,797.3
2/26/2016,1226.5,1122.5,139729,884.7,1660.7,1224.7,8017.8,3634.4,92651.3,701.8,795.1
2/29/2016,1234.9,1136.5,139389.3,886.1,1672.8,1230,8085,3648.9,92670.8,701,798.6
3/1/2016,1236.5,1138.6,140454,888.2,1662.3,1234.2,8095.6,3642.5,91494.8,696.6,796.5
3/2/2016,1239.2,1144.4,141175.8,881.1,1666.5,1239.7,8118.5,3640,91045.6,694.5,796
3/3/2016,1250.3,1143.7,142009.6,883.2,1672.8,1241.3,8180.5,3642.3,91495.7,698.1,799
3/4/2016,1277.5,1160.6,145385.9,898.7,1707.7,1269.2,8331,3711.8,92177.2,706.9,814.2
3/7/2016,1267.9,1154.4,143932,892.6,1685.9,1265.9,8260.5,3697.5,90884.6,698.1,809.2
3/8/2016,1267,1146.2,142505.8,891.8,1698.7,1256.6,8242.3,3687,92361.1,703.7,808.6
3/9/2016,1246.4,1132,140712.3,876.4,1658,1241.7,8120.3,3606.2,88566.1,683.2,793.2
3/10/2016,1266.5,1136.2,143621.1,885.3,1688.3,1250.9,8252.4,3671.6,90204.9,697.4,805.5
3/11/2016,1264.8,1133.4,143568.1,878.7,1674.9,1244.2,8219.6,3635.6,88591,689,801.8
3/14/2016,1242.8,1118.9,141170.2,867.6,1651.7,1225,8071.9,3574.8,87992.9,684.1,788.1
3/15/2016,1232,1108.7,139049.7,869.8,1646.1,1213.9,8020.9,3571.6,87502.8,684.6,785.1
3/16/2016,1228.5,1109.3,139631.3,871.5,1641.5,1213.9,8011.1,3588.3,86331.3,683.1,784.7
3/17/2016,1266.5,1119.2,140980.4,874.1,1644.4,1225.9,8223.6,3605.9,86245.6,681.8,797.5
3/18/2016,1252.1,1108.9,139477.7,862.8,1625.4,1212.4,8104.3,3583.1,85214.8,674.9,789.1
3/21/2016,1244.9,1105.6,138949.5,864.5,1626.7,1204.8,8074.2,3559,84513.1,669.4,784.2
3/22/2016,1252.5,1115.7,140054.5,881,1634.9,1215.7,8132.1,3592.1,84388.8,672.2,791.3
3/23/2016,1217.6,1089.6,137174.8,862.9,1607.7,1185.2,7910.6,3502.6,83242,659.2,770.2
3/24/2016,1221,1093.7,137545.6,863.2,1620.2,1192.5,7954.8,3514.7,84630.6,667.1,772.8
3/25/2016,1221,1093.7,137545.6,863.2,1620.2,1192.5,7954.8,3514.7,84630.6,667.1,772.8
3/28/2016,1221,1088.7,138284.3,856.4,1610.7,1188,7956,3504.9,83555.3,664.6,771.4
3/29/2016,1226,1096.1,139028.4,859.5,1613.8,1196.3,7983.1,3508.4,84605.5,666.6,773.2
